@RELATION PPI

@ATTRIBUTE GO_sim_bp_avg numeric
@ATTRIBUTE GO_sim_bp_sum numeric
@ATTRIBUTE GO_sim_bp_max numeric
@ATTRIBUTE GO_sim_cc_avg numeric
@ATTRIBUTE GO_sim_cc_sum numeric
@ATTRIBUTE GO_sim_cc_max numeric
@ATTRIBUTE PCC_1_devtissues numeric
@ATTRIBUTE PCC_2_heterog numeric
@ATTRIBUTE domain_match numeric
@ATTRIBUTE domain_score numeric
@ATTRIBUTE orthology_score numeric
@ATTRIBUTE class {1,-1}

@DATA
0,0,0,0,0,0,-0.131830783712495,-0.138420157676865,0,0,1,1
0,0,0,0,0,0,0.17030548312373,-0.277070436935385,0,0,1,1
0,0,0,0,0,0,0,0.140012412847136,0,0,1,1
0,0,0,0,0,0,0.78963771187368,0.80912819168134,1,1,3,1
0,0,0,0,0,0,0.566580566408473,0.806853572135276,0,0,2,1
0.140625,148,9,0.03125,4,2,0,0,0,0,1,1
0,0,0,0.078125,50,5,0.651099110004283,0.441610211695721,2,1,2,1
0,0,0,0,0,0,-0.491496594818127,-0.377796189995319,2,1,0,1
0.0104166666666667,5,1,0.0520833333333333,15,5,0.34386172976627,0.313232776412758,0,0,1,1
0,0,0,0,0,0,0,0.00805948284443934,0,0,0,1
0,0,0,0,0,0,0,-0.174431793305809,0,0,1,1
0.0131332082551595,828,7,0.00938086303939963,190,5,0.183452870640541,0.407773630462973,0,0,1,1
0,0,0,0.0625,3,3,0.632125868744088,0.351423059923304,0,0,1,1
0,0,0,0,0,0,0.472485862377926,-0.0508008980528082,1,1,0,1
0,0,0,0,0,0,0,0.0800064900289203,0,0,1,1
0,0,0,0,0,0,-0.09354828485463,0.341490107221791,1,1,1,1
0.0056980056980057,60,2,0.0142450142450142,225,5,0.588964721802048,0.855579040646193,0,0,3,1
0,0,0,0,0,0,0.557214384957697,0.856082442470614,0,0,3,1
0,0,0,0.25,2,2,0,0,0,0,1,1
0.0303030303030303,26,3,0.0202020202020202,4,2,0.467716179367032,0.335522231316682,0,0,1,1
0,0,0,0,0,0,0,0.609480193206794,0,0,1,1
0,0,0,0,0,0,0.446948279653461,0.856367978331816,1,1,1,1
0,0,0,0,0,0,0.335095430227236,0.376443236468549,11,1,1,1
0,0,0,0,0,0,0.489451661221014,0.198130021601914,0,0,2,1
0,0,0,0,0,0,0,0.297630140404101,5,1,1,1
0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0.938967410567744,0.850916244206151,0,0,1,1
0,0,0,0,0,0,-0.339001775116419,-0.265934901464642,2,1,0,1
0.1125,288,9,0,0,0,-0.312950938210121,-0.490636504323153,0,0,1,1
0,0,0,0,0,0,-0.510772977722046,-0.191910020786798,0,0,1,1
0,0,0,0,0,0,0.436633030293371,0.22634432892989,0,0,1,1
0,0,0,0,0,0,0.726585407391955,0.321430881458385,0,0,1,1
0,0,0,0,0,0,0.214785318840598,0.362113374379777,6,1,1,1
0,0,0,0,0,0,0.208834752441638,0.670515290333065,0,0,4,1
0.0202020202020202,30,2,0.0505050505050505,5,5,-0.20165128466604,-0.221012696092761,2,1,1,1
0,0,0,0,0,0,-0.158049752066082,-0.0405200058462444,0,0,1,1
0,0,0,0,0,0,-0.63630531735187,-0.632987995457679,2,1,1,1
0,0,0,0,0,0,0.323078639011832,0.417662220852384,10,0.833333333333333,1,1
0.1,160,7,0,0,0,0.156822815410271,0.524436062369876,3,1,2,1
0,0,0,0,0,0,0,0.228384530106077,0,0,2,1
0,0,0,0,0,0,0.356366510755174,0.605460592540159,0,0,1,1
0,0,0,0,0,0,0.365884246528066,0.22370492315018,0,0,1,1
0,0,0,0,0,0,-0.613282186547808,-0.184702687047089,3,0.428571428571429,1,1
0,0,0,0,0,0,1,1,1,1,3,1
0,0,0,0,0,0,-0.309593094561434,-0.211352094747228,3,0.428571428571429,1,1
0,0,0,0,0,0,-0.292879106139701,0.0606259978930143,0,0,0,1
0,0,0,0,0,0,0.533730343669197,0.302915785077494,2,1,1,1
0,0,0,0.0555555555555556,2,2,0.250643936076438,0.148220529178815,0,0,1,1
0,0,0,0,0,0,-0.437537462654284,0.0733315881222513,0,0,1,1
0,0,0,0.142857142857143,4,4,0,0.481796689117149,2,1,1,1
0.0326797385620915,197,5,0.0196078431372549,6,3,0.5109315112193,-0.0568802475823843,0,0,1,1
0,0,0,0.0961538461538462,26,5,0.288970944528684,0.255034312275207,0,0,1,1
0,0,0,0,0,0,0.0286104863013564,0.266584489518372,0,0,1,1
0,0,0,0,0,0,0.805653164539519,0.529916560195795,6,1,1,1
0,0,0,0,0,0,0.45585082366622,0.150217130730602,0,0,1,1
0,0,0,0,0,0,0,0.173974152328044,0,0,0,1
0,0,0,0.119047619047619,15,5,-0.0202360789527389,0.0637754373701205,3,0.428571428571429,2,1
0,0,0,0,0,0,0.444897584011028,-0.0953689328500859,0,0,1,1
0,0,0,0,0,0,0.439197209115247,0.359561593626419,0,0,0,1
0,0,0,0,0,0,-0.315371552433466,-0.388105950226363,0,0,1,1
0,0,0,0,0,0,0,-0.240655594388463,0,0,1,1
0,0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,1,1,1,1,3,1
0,0,0,0,0,0,-0.0762358463404294,-0.209922015447025,0,0,1,1
0,0,0,0,0,0,-0.027586931907359,0.0940941410072614,0,0,1,1
0,0,0,0,0,0,1,1,3,1,1,1
0,0,0,0,0,0,0,0.340765885567586,0,0,0,1
0.0336134453781513,22,4,0.0420168067226891,16,5,0.43731568181814,0.618625545409731,0,0,1,1
0,0,0,0,0,0,-0.201728877765139,0.337503011870412,0,0,1,1
0,0,0,0,0,0,0.364870618945968,0.915914032231653,0,0,3,1
0,0,0,0,0,0,0.0647782389883002,0.265797688944625,0,0,1,1
0,0,0,0,0,0,0.177410174644349,-0.121060592286259,0,0,1,1
0.0357142857142857,420,8,0.0267857142857143,19,6,-0.388308006425927,0.247461057304121,2,0.5,0,1
0,0,0,0,0,0,-0.203668137946416,0.303252434368383,3,0.75,1,1
0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0.503002203245557,0.713456374534725,0,0,4,1
0,0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,0.117231597000708,0,0,1,1
0,0,0,0,0,0,0.245375750174857,0.615889394557568,4,1,1,1
0.0196078431372549,264,6,0.0163398692810458,272,5,0.537835748206714,0.39440259100666,0,0,4,1
0.0297619047619048,96,5,0,0,0,-0.567103375135866,-0.278618524282574,0,0,4,1
0.0104166666666667,60,2,0.0260416666666667,5,5,0.0796245687652196,0.0672211930068099,0,0,1,1
0,0,0,0,0,0,0.34256506481633,0.126722189877628,0,0,1,1
0,0,0,0,0,0,0,0,1,1,1,1
0.0416666666666667,20,2,0.104166666666667,20,5,-0.3472793595113,0.0672763214555078,0,0,1,1
0,0,0,0,0,0,0.142938681286032,0.0972755277079718,1,0.25,1,1
0.0571428571428571,160,4,0,0,0,0.210205578488082,-0.44620385658583,0,0,1,1
0.0307017543859649,612,7,0.0219298245614035,5,5,0.829814935261435,0.185436674629976,0,0,1,1
0,0,0,0,0,0,-0.064276092727618,0.0894258069704332,0,0,0,1
0,0,0,0,0,0,0.145703566551825,0.65516112352229,2,0.5,1,1
0,0,0,0,0,0,0.311865680469026,0.142963379708109,0,0,0,1
0.0555555555555556,346,8,0.0416666666666667,24,6,1,1,1,1,1,1
0,0,0,0,0,0,0.195669479236769,-0.478013226664523,2,1,1,1
0.0266272189349112,270,9,0.014792899408284,70,5,0.355598476167089,0.210632247669715,0,0,1,1
0.666666666666667,6,6,0,0,0,0,1,3,1,1,1
0.0222222222222222,332,8,0.0138888888888889,240,5,0.354303475833355,0.906527309021073,0,0,3,1
0.0113636363636364,32,1,0,0,0,-0.0643581077681444,-0.289278631022118,0,0,1,1
0,0,0,0,0,0,0,0.362654635299654,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,-0.333667514647508,0,0,1,1
0,0,0,0,0,0,0,0.436108815165162,0,0,1,1
0,0,0,0,0,0,0.623790780943495,0.627292807054474,5,1,1,1
0,0,0,0,0,0,-0.0985631792321547,-0.0331996468567522,2,0.5,1,1
0.0246913580246914,20,2,0.0617283950617284,5,5,0.061946270075843,-0.0351538346884254,2,1,1,1
0.0306122448979592,120,3,0.0510204081632653,10,5,0.505100631448013,0.441207427677486,3,0.428571428571429,0,1
0.0277777777777778,30,5,0.0277777777777778,272,5,0.91225264129068,0.911863432087086,0,0,4,1
0,0,0,0.0625,18,3,0.159835932134928,0.410975225305992,0,0,1,1
0,0,0,0,0,0,-0.0191609282073887,-0.00304147135028805,0,0,1,1
0,0,0,0,0,0,0.263021486921255,-0.532723148256341,0,0,1,1
0.0222222222222222,152,5,0.0222222222222222,18,5,1,1,2,1,2,1
0,0,0,0,0,0,0,-0.599622307108906,0,0,0,1
0.0353535353535354,260,7,0.0252525252525253,10,5,0.0112252875619371,-0.0871162570640612,0,0,1,1
0.111111111111111,83,7,0,0,0,0.668207469370248,0.514306334416163,3,1,2,1
0,0,0,0,0,0,0.192208933074978,0.318551579808113,0,0,1,1
0,0,0,0,0,0,0.405962303108851,0.254944844739092,0,0,0,1
0,0,0,0,0,0,0.556754727026376,0.373381238569835,0,0,1,1
0.0888888888888889,200,8,0.0555555555555556,9,5,0,-0.0960068438061965,1,1,1,1
0.0111111111111111,264,6,0.00925925925925926,450,5,0.562323595788787,0.867661858078894,0,0,3,1
0.10989010989011,90,10,0.0549450549450549,30,5,0.481446518037951,0.356028776054905,2,1,1,1
0.0137931034482759,564,8,0,0,0,0.582992863522169,0.55093993254269,0,0,1,1
0,0,0,0,0,0,0.520320711567217,0.506716093941504,2,1,1,1
0.00919117647058824,262,5,0.00551470588235294,144,3,-0.317015995031016,-0.168997754810299,0,0,1,1
0,0,0,0,0,0,-0.0948884486459514,-0.277419338435451,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,-0.12767915356289,-0.0635237416747331,0,0,0,1
0,0,0,0,0,0,-0.0339930130654304,-0.20885672338682,0,0,1,1
0.015625,32,2,0,0,0,-0.185573290845734,-0.167493942937279,0,0,1,1
0.0285714285714286,120,3,0.0476190476190476,10,5,0.126709015630264,0.18479960000511,3,0.428571428571429,0,1
0.0185185185185185,5,1,0.0925925925925926,8,5,0.236120056695795,0.368590158260197,3,0.428571428571429,1,1
0,0,0,0,0,0,-0.565281440420306,-0.590652681907648,2,1,1,1
0,0,0,0,0,0,1,1,6,1,1,1
0.0288461538461538,92,3,0,0,0,-0.0939360425348257,-0.506160874988221,0,0,1,1
0,0,0,0.148148148148148,8,4,-0.387371129911248,0.0516673300263164,0,0,1,1
0,0,0,0,0,0,0.849154437283009,0.918908273793583,1,1,3,1
0,0,0,0,0,0,-0.167621416922628,-0.129272715649729,2,1,2,1
0.0133333333333333,423,4,0.0166666666666667,5,5,-0.160570047126339,-0.0156170160191669,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1,1
0.0277777777777778,800,8,0.0173611111111111,9,5,0.492796001086834,0.673088696950535,2,0.5,0,1
0,0,0,0,0,0,0.773177918793419,0.747231937221918,2,0.5,1,1
0.19047619047619,128,8,0,0,0,-0.121702775293239,0.643529824601456,1,1,1,1
0.0108695652173913,104,2,0,0,0,0.599548611124046,0.579394575992908,0,0,1,1
0,0,0,0,0,0,0,0.179883427583092,0,0,1,1
0,0,0,0.555555555555556,20,5,1,1,1,1,1,1
0,0,0,0,0,0,0.433479095749385,0.320159149477524,0,0,1,1
0,0,0,0,0,0,0.48839525207524,0.319614308820394,0,0,1,1
0.0128824476650564,929,8,0.00805152979066022,40,5,0.587719852201125,0.572777851997554,2,1,1,1
0,0,0,0,0,0,-0.297651942271714,-0.191757491547482,0,0,1,1
0,0,0,0,0,0,0.477722955747112,0.561365709742648,0,0,3,1
0.00625,56,3,0.00625,264,3,0,0.0114495188908306,0,0,1,1
0,0,0,0,0,0,-0.186208132584879,0.391395366905485,0,0,1,1
0,0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,-0.198806171467715,-0.239975890138187,6,1,1,1
0.0227272727272727,10,1,0.0681818181818182,11,3,0.473620921214032,0.168801955839958,1,0.142857142857143,4,1
0.0173611111111111,165,5,0.0173611111111111,10,5,-0.210927308742105,0.152510155771851,2,1,0,1
0.0181818181818182,30,2,0.0454545454545455,5,5,0.0405192504073514,-0.055314251470894,2,1,1,1
0,0,0,0,0,0,1,1,2,1,2,1
0,0,0,0,0,0,-0.338307736299346,-0.181604317319432,0,0,0,1
0,0,0,0,0,0,0.639328851363229,0.665798944629319,2,1,1,1
0,0,0,0,0,0,0.26270621565347,0.33296175650471,1,1,1,1
0,0,0,0,0,0,0.247699418985502,0.135101218443024,2,1,1,1
0.0225563909774436,21,3,0.0225563909774436,6,3,0.436139412200364,0.509497579778319,0,0,1,1
0,0,0,0,0,0,0.620978874751643,0.442349228873431,0,0,1,1
0,0,0,0,0,0,0,0.530204723041715,0,0,1,1
0.021875,330,7,0.015625,210,5,0.253662736627972,0.780203136208185,2,0.666666666666667,3,1
0,0,0,0,0,0,0.269919369118125,0.649544659979921,0,0,1,1
0,0,0,0,0,0,1,1,2,1,1,1
0,0,0,0,0,0,0.177933882388947,0.423145859271139,4,1,1,1
0,0,0,0,0,0,-0.229531624597289,-0.14947132321144,2,1,1,1
0.032967032967033,92,3,0.032967032967033,6,3,-0.0993470994103441,-0.635168050637016,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,-0.334658126505718,-0.599529214423903,0,0,1,1
0,0,0,0,0,0,0.308438190180026,0.119854933372513,2,1,1,1
0.0164473684210526,166,5,0.0164473684210526,104,5,0.127599324611771,0.265629435725898,0,0,1,1
0.0204081632653061,23,3,0.0272108843537415,4,4,0.420099774318258,0.303487488236962,0,0,1,1
0,0,0,0,0,0,0.100406232866489,0.00018315901888263,1,0.142857142857143,0,1
0.0701754385964912,200,8,0,0,0,0.0178392381106134,-0.1767734894887,0,0,1,1
0,0,0,0,0,0,0,0.351576198062693,2,1,1,1
0,0,0,0,0,0,0.567731164307367,0.488493820847091,3,0.428571428571429,1,1
0,0,0,0,0,0,0.373286352449802,0.395174655687148,0,0,1,1
0.0242424242424242,58,4,0.0303030303030303,9,5,-0.382332772207747,-0.140397098746674,2,1,2,1
0,0,0,0,0,0,0,0.105677959234852,0,0,1,1
0,0,0,0,0,0,-0.117811684074926,0.0732560475603894,0,0,1,1
0,0,0,0,0,0,0.513478267382676,0.835057494175279,4,1,1,1
0,0,0,0,0,0,0.0928454137572096,0.580651077436218,0,0,2,1
0,0,0,0,0,0,0,0,0,0,1,1
0.0204081632653061,192,5,0.0163265306122449,20,4,0.0923856920748362,-0.412187152914724,0,0,1,1
0,0,0,0,0,0,1,1,1,1,1,1
0,0,0,0,0,0,0.591582425937403,0.277530290402051,0,0,1,1
0.0247252747252747,912,9,0,0,0,0.401137443066598,0.704764925077682,0,0,1,1
0,0,0,0,0,0,0,0.185224588767858,0,0,1,1
0.0987654320987654,200,8,0.0617283950617284,5,5,0,0.0629221200526644,1,1,1,1
0.0208333333333333,30,5,0.0208333333333333,496,5,0.653469453043485,0.336644749806427,3,0.75,4,1
0,0,0,0,0,0,0.200222936186785,0.0842320490986968,2,1,1,1
0,0,0,0,0,0,0.32742439598708,0.158446449787255,2,1,1,1
0.0210526315789474,368,8,0.0131578947368421,210,5,0.590670934950732,0.758671046097852,0,0,3,1
0,0,0,0,0,0,0.618310312159847,0.417039867151247,0,0,1,1
0,0,0,0,0,0,0.339244442392671,0.193332170115439,0,0,1,1
0,0,0,0,0,0,0.260975319972096,0.593902331873476,2,0.4,0,1
0.0242424242424242,37,4,0.0303030303030303,5,5,0.334427853640539,0.397668963732999,2,1,1,1
0,0,0,0,0,0,0,-0.0697504387018276,0,0,1,1
0.0138888888888889,120,6,0.0115740740740741,525,5,0.458475090368946,0.84107815597205,0,0,3,1
0,0,0,0,0,0,-0.041466776562093,0.10745587525756,0,0,0,1
0,0,0,0,0,0,0.517546584536946,0.395365242429499,0,0,1,1
0,0,0,0.117647058823529,44,4,0,0.258382868148573,0,0,1,1
0,0,0,0,0,0,-0.302965243615808,0.242294995994627,2,1,1,1
0,0,0,0,0,0,0,0,1,0.5,1,1
0,0,0,0,0,0,0,0,1,1,1,1
0.0192307692307692,245,4,0.0144230769230769,36,3,-0.182275242404488,0.316826088677679,0,0,2,1
0.333333333333333,6,6,0,0,0,0.382445487156982,0.491908870209369,0,0,1,1
0,0,0,0,0,0,-0.0252407047731267,-0.0442702296665292,0,0,1,1
0,0,0,0,0,0,0.488827450016322,0.602106107736844,0,0,1,1
0.0459183673469388,389,9,0.0255102040816327,5,5,1,1,2,1,1,1
0,0,0,0,0,0,0,-0.573318670589916,0,0,1,1
0,0,0,0,0,0,0,-0.202280378611551,0,0,1,1
0.0178571428571429,4,1,0.0892857142857143,10,5,0.00585982734967141,-0.238847183018429,6,1,0,1
0,0,0,0,0,0,0.709390193961271,0.605807479517943,0,0,0,1
0,0,0,0,0,0,-0.020444387615281,0.0531347981209135,0,0,4,1
0,0,0,0,0,0,0.465844307250883,0.505650052763898,2,0.666666666666667,1,1
0.0238095238095238,155,4,0.0178571428571429,12,3,-0.22158935911965,0.24708262186943,0,0,1,1
0.0194805194805195,150,3,0.025974025974026,24,4,0.783140546446794,0.71284019633034,0,0,1,1
0,0,0,0,0,0,0.46152233401867,-0.330766308037617,6,1,1,1
0,0,0,0,0,0,0.202590842452257,0.155732862431006,0,0,4,1
0.00951248513674197,1071,8,0.00594530321046373,5,5,1,1,3,1,1,1
0,0,0,0,0,0,0.90713999949252,0.892566396588306,2,1,1,1
0.0276679841897233,89,7,0.0197628458498024,20,5,0.843826077626086,0.805725948031304,2,1,2,1
0.0222222222222222,130,3,0.037037037037037,16,5,0.147023487862819,0.0674470950777572,3,0.428571428571429,1,1
0,0,0,0,0,0,0.715789199947441,0.69974807875971,2,0.666666666666667,1,1
0,0,0,0,0,0,-0.0322941339327919,0.399665317840737,0,0,1,1
0.00582750582750583,873,5,0,0,0,-0.284606680222652,0.103919598548578,4,0.571428571428571,4,1
0,0,0,0.375,6,6,0,1,5,1,1,1
0.0897435897435897,120,7,0,0,0,0.500216736837485,0.476269448486697,0,0,1,1
0,0,0,0,0,0,0,0.2221235322924,0,0,1,1
0,0,0,0,0,0,-0.0201352887192446,0.126492325609363,0,0,1,1
0.053030303030303,256,7,0,0,0,-0.426928112900684,0.478891663812305,0,0,1,1
0,0,0,0.166666666666667,2,2,0,0.225296728509961,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1,1
0.0340909090909091,90,3,0.0568181818181818,5,5,0.109112121327408,0.11128012172584,3,0.428571428571429,1,1
0,0,0,0,0,0,0.0992860433069282,0.462226872545935,4,1,1,1
0.03125,800,8,0.0234375,19,6,1,1,3,1,0,1
0.0113122171945701,218,5,0.00904977375565611,112,4,0.233203841652105,0.199683572598445,0,0,4,1
0.0238095238095238,155,4,0.0178571428571429,12,3,0,0,0,0,1,1
0,0,0,0,0,0,0,-0.252602698556006,1,0.5,1,1
0,0,0,0,0,0,0.758900929527554,0.869749837319506,1,0.5,3,1
0,0,0,0,0,0,0.0507525293109662,0.365377420026862,3,0.428571428571429,0,1
0,0,0,0,0,0,0.551604462493367,0.369441480367686,0,0,1,1
0.0864197530864197,91,7,0,0,0,1,1,3,1,2,1
0.0230769230769231,120,3,0.0384615384615385,5,5,0,0,0,0,1,1
0.0113636363636364,20,1,0,0,0,0.460135367150399,0.215679986772915,0,0,1,1
0,0,0,0,0,0,-0.217724161343931,-0.740589379114193,0,0,1,1
0.0307017543859649,264,7,0,0,0,-0.187387579306293,0.234494247684629,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1,1
0.0148148148148148,55,2,0.037037037037037,9,5,0.0933154752855371,-0.193754361892411,2,1,1,1
0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0.187367573860346,0.369422444850076,0,0,1,1
0.0255102040816327,228,5,0.0153061224489796,3,3,1,1,6,1,1,1
0,0,0,0,0,0,0,-0.0573036589739862,0,0,1,1
0,0,0,0,0,0,0.58346485388513,0.826210274437136,4,1,1,1
0,0,0,0,0,0,-0.00295143723944747,-0.393939180157961,2,1,1,1
0,0,0,0,0,0,0,-0.447102191863803,1,1,1,1
0,0,0,0.0625,4,2,0,-0.0750744332785155,0,0,1,1
0,0,0,0,0,0,-0.56513928680117,-0.370300936296957,0,0,2,1
0.0666666666666667,223,7,0,0,0,0.34631503842493,0.683005361991552,3,1,2,1
0,0,0,0,0,0,1,1,11,1,1,1
0,0,0,0,0,0,0.414671455574427,0.538267084169879,6,1,1,1
0.122448979591837,96,6,0.102040816326531,5,5,1,1,6,1,0,1
0.00940860215053763,246,7,0.00940860215053763,1240,7,0.775757081912446,0.420231143549993,0,0,4,1
0,0,0,0,0,0,0.110886414914877,0.12757482838558,2,1,1,1
0,0,0,0,0,0,0,0.291463972284044,0,0,3,1
0.0380952380952381,140,4,0.0476190476190476,10,5,-0.120794979152581,-0.130844348315653,3,0.428571428571429,1,1
0.0177777777777778,109,4,0.0222222222222222,9,5,-0.0820407622019037,0.0326533196904594,2,1,1,1
0,0,0,0,0,0,0.206673062138678,0.0766047833315008,0,0,1,1
0.0224358974358974,282,7,0.00961538461538462,3,3,0.803341624900431,0.571971336374209,7,1,2,1
0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0.149568558370573,0.56747529688516,0,0,4,1
0,0,0,0,0,0,0,0.405227340238118,2,1,1,1
0.0888888888888889,200,8,0.0555555555555556,9,5,0,0,1,1,1,1
0,0,0,0.15625,15,5,0.438780983055038,0.423992026838781,2,1,1,1
0,0,0,0,0,0,0.584368899404276,0.683750107389542,0,0,1,1
0,0,0,0,0,0,-0.146345377569755,-0.494220359870584,4,1,1,1
0,0,0,0,0,0,0,0.0399702049427877,0,0,1,1
0.102941176470588,88,7,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,-0.143030469790985,0,0,1,1
0,0,0,0,0,0,0.32297782943811,0.347255780011394,3,1,1,1
0,0,0,0,0,0,-0.335699760841087,-0.555679453632349,0,0,1,1
0.041025641025641,560,8,0.0256410256410256,14,5,0,0,1,1,1,1
0,0,0,0,0,0,0.0526904821752344,0.213541856312525,0,0,1,1
0,0,0,0,0,0,0.15367065761515,0.100066768918044,0,0,4,1
0,0,0,0,0,0,0.0280531989643456,-0.156735798563974,0,0,4,1
0.0210084033613445,164,5,0.0126050420168067,72,3,0.0549950160316749,0.430843801917321,0,0,1,1
0,0,0,0,0,0,-0.377163027542907,-0.2426998322511,1,0.5,1,1
0,0,0,0,0,0,0.921293183248977,0.531151978934288,2,1,1,1
0.0306122448979592,166,6,0.0255102040816327,5,5,1,1,3,1,1,1
0,0,0,0,0,0,0,0,0,0,1,1
0.0489130434782609,500,9,0.0108695652173913,4,2,0,0,0,0,1,1
0,0,0,0,0,0,0.582017541294291,0.467919560940594,0,0,2,1
0.0303030303030303,328,7,0.012987012987013,12,3,0,0,0,0,0,1
0,0,0,0,0,0,-0.510602675872036,-0.0824786726671682,3,0.428571428571429,1,1
0,0,0,0,0,0,0.403499708419212,-0.297016391988207,1,1,0,1
0,0,0,0,0,0,-0.250389042638318,-0.0695287333049747,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,-0.036066689565996,-0.471512281532468,0,0,1,1
0,0,0,0,0,0,0.342327567583498,0.223431771663868,0,0,1,1
0,0,0,0,0,0,-0.147695638621409,-0.117926164056878,0,0,1,1
0,0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,-0.332045676174289,-0.286792993197434,6,1,1,1
0,0,0,0,0,0,0.261169839004416,0.665708174049254,2,0.5,1,1
0,0,0,0,0,0,0.220483790658898,0.242053088072972,0,0,1,1
0,0,0,0,0,0,0.549008198833722,0.176938386067505,0,0,1,1
0,0,0,0.166666666666667,2,2,-0.0980198627197276,0.570503978052445,0,0,1,1
0,0,0,0,0,0,0.253323915760065,0.314675000345123,0,0,1,1
0,0,0,0,0,0,0,0,1,0.5,1,1
0,0,0,0,0,0,0.40629193747455,0.555387465618568,0,0,2,1
0,0,0,0,0,0,0,-0.320249036835348,1,1,1,1
0,0,0,0,0,0,0.351734536113289,-0.046116719570888,0,0,1,1
0,0,0,0,0,0,0.517579011409559,0.713034523094438,3,1,1,1
0,0,0,0,0,0,1,1,6,1,1,1
0,0,0,0.307692307692308,10,4,0.49327183830284,0.518778017334923,0,0,2,1
0,0,0,0,0,0,0.271332455105388,0.0171016485483761,0,0,1,1
0,0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,-0.0698625283523777,-0.0370144415905226,2,1,1,1
0,0,0,0,0,0,0.0807592119943969,0.345822039678101,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,-0.563627140325686,-0.653214885415398,0,0,3,1
0.155555555555556,75,7,0,0,0,0.591620480086553,0.510965203709347,3,1,2,1
0,0,0,0,0,0,0.329477555259762,0.508151593583375,0,0,1,1
0.0461538461538462,81,3,0,0,0,-0.257218824901818,-0.207826239079805,0,0,1,1
0.0197368421052632,1046,9,0.0109649122807018,5,5,0.011814519552729,-0.0976176521854406,1,0.142857142857143,1,1
0,0,0,0,0,0,0.536129590926862,0.623876624267028,0,0,1,1
0,0,0,0,0,0,0.358212018812517,0.366062187715582,0,0,1,1
0,0,0,0,0,0,0.660024786117285,0.581517115216823,2,0.666666666666667,1,1
0.0692307692307692,304,9,0.0307692307692308,10,4,-0.13125301904761,0.357951848046979,0,0,1,1
0.032967032967033,70,3,0,0,0,0.284726452044736,0.486755507402206,0,0,1,1
0,0,0,0,0,0,-0.404725941793877,0.317059900659918,0,0,2,1
0.0444444444444444,35,4,0.0444444444444444,4,4,0.474411414698218,0.579662632843825,0,0,1,1
0.00925925925925926,368,4,0.0115740740740741,20,5,0.429603650043733,0.368517461635258,2,1,1,1
0.0222222222222222,40,2,0.0555555555555556,5,5,0.0972331277307724,0.299927836427022,0,0,0,1
0,0,0,0,0,0,-0.0635618669152173,0.0211127514142302,2,0.666666666666667,0,1
0,0,0,0,0,0,1,1,5,1,3,1
0,0,0,0,0,0,0,0.27031391817911,1,1,1,1
0,0,0,0,0,0,0.0727652220198027,0.0895475828194292,0,0,1,1
0,0,0,0,0,0,0.661412730891167,-0.214446395705907,3,0.75,4,1
0.0416666666666667,65,3,0.0694444444444444,8,5,0.133179485445039,0.535229358290601,3,0.428571428571429,1,1
0,0,0,0,0,0,0.125702696148044,0.101871978322556,0,0,1,1
0,0,0,0,0,0,-0.793274734336635,-0.511347937595543,2,1,1,1
0.166666666666667,132,8,0,0,0,-0.102393826545441,0.249669809808531,0,0,1,1
0.015625,5,1,0.078125,10,5,0.513163016054834,0.456133369317578,3,0.428571428571429,1,1
0.0101010101010101,15,1,0.0505050505050505,5,5,-0.143528129138482,-0.168951157877493,2,1,1,1
0,0,0,0,0,0,1,1,3,1,1,1
0.0629370629370629,304,9,0.027972027972028,10,4,0.563046682076116,0.141631496305217,0,0,1,1
0.10989010989011,90,10,0.0549450549450549,30,5,0.493102862927159,0.468071521574644,2,1,1,1
0.0133333333333333,55,2,0.0333333333333333,9,5,-0.0577268745052311,-0.244843708141439,2,1,1,1
0,0,0,0,0,0,0.143128515572217,-0.299624286169904,0,0,1,1
0.0267857142857143,56,3,0,0,0,0.317644404012995,0.0161526947021187,0,0,1,1
0,0,0,0,0,0,0.323462535624887,0.467511915109198,0,0,3,1
0.025,16,1,0,0,0,0.181462865228017,0.0610231129736911,0,0,1,1
